review,time,category
The texture is amazing but it's coral- orange in color. It's not the same as the picture shown. Not that impressed with the color!,2018-09-20 06:18:24,Makeup
Matte finishing is amazing and dries up real fast.,2018-09-19 19:50:28,Makeup
Just bought nutcracker dreams. It is actually brown in colour. Dunno why the picture above shows as pinkish colour. Apart from that very nice matte colour. Love it! Now I have to buy another one to get my pink fix!,2018-09-19 12:41:49,Makeup
"This is absolutely amazing guys. You need to try this one out. Only a layer looks flawless, I cover it up with two. Also the instant matte texture that you get will win your heart for sure❤",2018-09-19 12:11:29,Makeup
"The nail paint is really nice..soothing colour. Loved it.
Stays for long. Will love to buy more of these.",2018-09-19 07:58:49,Makeup
"Good nude shade,quick drying.

but it breaks your nails after long time use.",2018-09-19 07:48:31,Makeup
Loved it.,2018-09-28 09:27:54,Makeup
Loved the color. Thank you Nykaa.,2018-09-28 09:26:55,Makeup
Very matte yet so creamy. Lakme 9 to 5 has got the exact formulation that I look forward to lipsticks.the shade is very similar to Nykaa matte lipstick shade chai. The shade will suit from fair to dusky skin tones. I am going to rock this shade in a mint colored top. ,2018-09-28 09:20:48,Makeup
Amazing.,2018-09-27 20:51:29,Makeup
I apply it on daily basis as I go to office it stays on my lips for hours no need of touch-up even after eating or drinking anything my favourite lipstick.,2018-09-27 17:51:21,Makeup
It's really good product.,2018-09-27 16:39:30,Makeup
In love with it. It's long lasting plus gives a good look after applying. The matte texture is super good.,2018-09-27 13:40:12,Makeup
This color is amazing and looks good on every skin tone. Also it is matte with nice fragrance. One must surely try it.,2018-09-27 13:39:01,Makeup
The pigmentation is really good and the color is dark pink. I am loving it.,2018-09-27 12:52:24,Makeup
I am the color with rosy sunday.. Lovely texture.,2018-09-27 12:18:36,Makeup
"It is a subtle color to be worn every day, long lasting, good fragrance.",2018-09-27 12:10:22,Makeup
This is simply very good lip color. not so creamy not so matte.. just perfect look. Looks matte but creamy texture doesn't let your lips dry.. my favorite color is pink post .,2018-09-27 12:08:33,Makeup
"After hearing a lot of good reviews, I went for the Blushing Nude shade. I love to wear this to work.",2018-09-27 10:28:16,Makeup
"Definitely love the color and texture as well. Didn’t dry out my lips. Long lasting. Must have product. With the right color, you’re ready to rock.",2018-09-27 09:52:15,Makeup
The best quality lipstick ! Can't wait to get my hands on all the shades .,2018-09-27 09:17:43,Makeup
Very nice product.,2018-09-27 09:10:38,Makeup
Good,2018-09-27 07:26:17,Makeup
I've a brown skin and it's not so great as the reds and maroons . This is my opinion and it's totally subjective.,2018-09-27 05:25:46,Makeup
Perfect lipstick.,2018-09-26 21:32:24,Makeup
It is very long lasting and great matte finish lipstick.,2018-09-26 21:17:28,Makeup
I had the shade Copenhagen which is a deep Maroon color. The formula is so comfortable on lips that I had to get more colors. I got the shade Berlin which is a brown color for medium skin tones. I love both the colors.,2018-09-23 04:02:30,Makeup
"My friends gifted me this from Nykaa and oh i love how it smells and how it is so smooth on my lips. Also, it doesn't dry out my lips!",2018-09-22 18:00:28,Makeup
Worst experience from nykaa today lipstick is very oily and remove easily.,2018-09-20 08:11:49,Makeup
"It is a really nice shade, not at all as brown as shown in the images but rather a much better subtle nude shade which compliments medium skin tone really well!",2018-09-19 12:53:02,Makeup
It is not of the same colour as shown in the picture.,2018-09-19 07:45:41,Makeup
Best lip cream. Matte loves it. Perfect on lips. Love it so much... satisfied. Nykaa the best place to buy.,2018-09-18 13:23:55,Makeup
I really like these lip creams but I ordered 2 new colours BEIJING and CABO and they turned out to be completely different...They are very light in reality and not as dark as they are shown... A little disappointed...,2018-09-18 11:53:30,Makeup
"I bought the shade, San Diego. The texture is very soft and good, but I'm very disappointed with the colour as it is not even close to the colour shown in the pic. I have fair skin tone and pink lips and this shade looks very pale on my lips.",2018-09-18 09:00:09,Makeup
The quantity of the product s too less and price for the same s unworthy.. kinda less satisfied.. but the shade s relatable to picture.,2018-09-17 11:03:06,Makeup
I bought this shade by reading reviews on Nykaa... And guess what it's totally worth it. it is non-transferable and matte finish lip colour... Loved it!,2018-09-17 04:15:37,Makeup
"Got this with my first salary, love this colour. Wanted to get Transylvania but it is not in stock. :-(",2018-09-16 14:10:36,Makeup
"Cannes is a beautiful shade. Suitable for fair to medium skin tones. Glides easily. It's not like any other liquid lipstick. Very light, the formula is superb. NYX is my favourite brand of liquid lipstick.",2018-09-16 13:35:32,Makeup
It has got a nice texture and scent. And this shade is suitable for every skin tone. It does not make your lips dry. GO FOR IT!!,2018-09-16 11:15:54,Makeup
"I got the prague shade, pigmentation is okay. You need to prepare your lips before using this, like a foundation underneath, I had used a lip balm underneath on the first day and the color transferred to my tea cup. Two coats is a must for the true color to show! Too much effort to put during rush hours.",2018-09-16 05:45:20,Makeup
"Absolutely love the formulation and the shades Leon and Copenhagen that I use. it's really lightweight and creamy on lips. definitely worth the price. the shade Leon is a burnt orange shade, mix of brown with hints of orange. love it!! Copenhagen is a rich and a sexy shade with a purple and pink combination. perfect for a night out!",2018-09-15 17:53:58,Makeup
"Ordered this lipstick with lots of hope but it was not as per my expectations. The formula for the lipstick is really thin and after applying you can see your skin. On application of the lipstick..for a few seconds..it crusts around the corner, showing lines. After that it will give you matte finish.",2018-09-14 18:13:27,Makeup
Ordered this shade..n it quite delivers the purpose.. it lasts for long and doesnt dry the lips much..application is smooth..But it seemed like a fake product looking at the logo on the bottle..,2018-09-13 19:43:06,Makeup
Feels really smooth on lips... Amazing texture... One drawback... It dries off a little late... But it's flawless once it dries off!,2018-09-13 13:33:57,Makeup
I love using the shade Dubai.,2018-09-13 13:04:54,Makeup
"Brought Transylvania, Zurich, Monti Carlo and Copenhagen - love all of this. Especially the shape Copenhagen. ♡ Love love loves them.",2018-09-13 06:21:59,Makeup
"I can't describe how much good stuff is this the smell was good, and long-lasting.",2018-09-23 13:26:23,Makeup
I bought from Nykaa painstix lipstick of shade grunge brown. It has got a mixture of dark brown and wine tinge . It's matte and has good texture . It's easy to apply. I really love all Nykaa products.,2018-09-23 12:08:25,Makeup
"Bought it randomly, colour is really nice, not sure about transfer proof yet.",2018-09-22 19:48:34,Makeup
Awesome product. Loved the formulation. great product at this price. ,2018-09-22 17:19:15,Makeup
recommended by one of my friends because she had one and loved it. ,2018-09-22 16:15:25,Makeup
"its different from other brands. it lasts long and it does not split. its not dry matte, its creamy matte which does not leave dry lips ☺",2018-09-22 15:24:38,Makeup
Doesn't dry the lips. Love the color and the packaging. Suits well to fair skin. Lasted longer than expected. Love this product :),2018-09-22 10:00:51,Makeup
This glides on your lips like a dream. I have four shades from this range and i love wearing them on a daily basis they're really comfortable to wear and the colour payoff is amazing! it leaves a slight tint even after hours of usage! the packaging is also really good!,2018-09-21 21:36:50,Makeup
"Best lipstick I've used in a while stays long, pigmentation is really good.",2018-09-21 15:49:31,Makeup
This was my first Nykaa lipstick and i absolutely loved the color and the texture of the lipstick. Its exactly the kind of Red that i wanted. It resembles Mac Russian Red and is long lasting.,2018-09-20 12:29:13,Makeup
"I am currently going through my fifth Rebellious Red and I'm so glad I found this product. Value for money, pigmentation, finish, lasting... everything on point.",2018-09-19 19:01:42,Makeup
"This product is amazing. The colour is so beautiful and it totally compliments my skin tone. It is my go-to lipstick. I can wear it with any outfit, it goes with everything.",2018-09-19 11:03:15,Makeup
"Not fully matte. Also, completely different from the color shown.",2018-09-19 10:26:31,Makeup
"It looks a little on the purple side but still is a very beautiful colour.
Love the creamy finish but does not stay longer than 4-5 hours.",2018-09-19 09:52:45,Makeup
"It's very creamy but it does not look as the same colour in the picture.
It's a little darker than that.

Great product but would recommend you to go to a Nykaa store and test it first
",2018-09-19 09:48:17,Makeup
